Date,Cell,Wave_No,Linescan,Condition,Inc_time_min,Animal,Animal_No,filename,Cyto_tau,Cyto_T50,Cyto_DFF0,Cyto_Wave_Speed,Freq_waves_Hz,Cyto_Notes,Blank_SR_col,SR_tau,SR_T50,SR_DFF0,SR_Baseline,SR_Notes,Experiment,For_Analysis,Treatment
2020-03-12,A,W2,LS2,Control,0,CPVT-HET,8007,20200312 P2 CS1 Cell A0002.oib,75.44,36.94,1.916,107.1211,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-12,A,W1,LS4,cAMP,3,CPVT-HET,8007,20200312 P2 CS1 Cell A0004.oib,68.493,34.227,2.194,114.9356,0.35,plus many miniwaves,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-12,A,W2,LS4,cAMP,3,CPVT-HET,8007,20200312 P2 CS1 Cell A0004.oib,74.567,34.224,1.942,109.6387,0.35,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-12,A,W1,LS5,cAMP,3,CPVT-HET,8007,20200312 P2 CS1 Cell A0005.oib,74.267,34.161,1.76,113.0611,0.4,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-12,A,W2,LS5,cAMP,3,CPVT-HET,8007,20200312 P2 CS1 Cell A0005.oib,72.891,34.516,1.872,121.2926,0.4,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-12,A,W1,LS6,cAMP,5,CPVT-HET,8007,20200312 P2 CS1 Cell A0006.oib,72.668,35.544,2.178,128.0785,0.35,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-12,A,W2,LS6,cAMP,5,CPVT-HET,8007,20200312 P2 CS1 Cell A0006.oib,69.902,33.175,2.262,120.9934,0.35,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-12,A,W1,LS7,cAMP,5,CPVT-HET,8007,20200312 P2 CS1 Cell A0007.oib,67.562,34.216,2.034,122.3326,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-12,A,W2,LS7,cAMP,5,CPVT-HET,8007,20200312 P2 CS1 Cell A0007.oib,77.266,35.85,1.899,106.8477,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-12,A,W1,LS8,cAMP,7,CPVT-HET,8007,20200312 P2 CS1 Cell A0008.oib,68.77,34.677,2.143,121.2429,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-12,A,W2,LS8,cAMP,7,CPVT-HET,8007,20200312 P2 CS1 Cell A0008.oib,68.964,33.93,1.768,103.8386,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-12,A,W1,LS9,cAMP,7,CPVT-HET,8007,20200312 P2 CS1 Cell A0009.oib,66.345,32.59,2.106,134.6322,0.35,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-12,A,W2,LS9,cAMP,7,CPVT-HET,8007,20200312 P2 CS1 Cell A0009.oib,68.084,33.777,2.537,126.6351,0.35,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-12,A,W1,LS1,Control,0,CPVT-HET,8007,20200312 P2 CS3 Cell A0001.oib,109.458,51.835,2.211,101.6033,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-12,A,W2,LS1,Control,0,CPVT-HET,8007,20200312 P2 CS3 Cell A0001.oib,92.7,45.65,2.378,119.7419,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-12,A,W1,LS2,Control,0,CPVT-HET,8007,20200312 P2 CS3 Cell A0002.oib,111.098,52.085,2.526,110.5915,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-12,A,W1,LS4,Fab,3,CPVT-HET,8007,20200312 P2 CS3 Cell A0004.oib,72.603,36.607,1.886,131.5163,1,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-12,A,W2,LS4,Fab,3,CPVT-HET,8007,20200312 P2 CS3 Cell A0004.oib,81.583,41.692,1.683,120.1543,1,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-12,A,W3,LS4,Fab,3,CPVT-HET,8007,20200312 P2 CS3 Cell A0004.oib,79.37,41.347,1.758,127.4848,1,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-12,A,W1,LS5,Fab,5,CPVT-HET,8007,20200312 P2 CS3 Cell A0005.oib,82.076,41.081,2.084,130.7498,0.95,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-12,A,W2,LS5,Fab,5,CPVT-HET,8007,20200312 P2 CS3 Cell A0005.oib,75.548,38.037,1.982,104.1926,0.95,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-12,A,W3,LS5,Fab,5,CPVT-HET,8007,20200312 P2 CS3 Cell A0005.oib,78.856,37.509,1.957,91.2058,0.95,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-12,A,W1,LS6,Fab,7,CPVT-HET,8007,20200312 P2 CS3 Cell A0006.oib,70.511,33.967,1.977,95.3979,0.55,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-12,A,W2,LS6,Fab,7,CPVT-HET,8007,20200312 P2 CS3 Cell A0006.oib,80.015,38.851,2.187,112.444,0.55,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-12,A,W3,LS6,Fab,7,CPVT-HET,8007,20200312 P2 CS3 Cell A0006.oib,69.815,36.133,1.957,111.2629,0.55,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-12,A,W1,LS1,Control,0,CPVT-HET,8007,20200312 P3 CS1 Cell A0001.oib,88.323,40.242,1.9,97.637200000000007,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Fab
2020-03-12,A,W2,LS1,Control,0,CPVT-HET,8007,20200312 P3 CS1 Cell A0001.oib,91.537,42.072,2.016,101.2974,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Fab
2020-03-12,A,W1,LS2,Control,0,CPVT-HET,8007,20200312 P3 CS1 Cell A0002.oib,81.758,38.812,1.799,98.0384,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Fab
2020-03-12,A,W1,LS4,Fab,3,CPVT-HET,8007,20200312 P3 CS1 Cell A0004.oib,57.676,29.08,1.489,122.344,2.5,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Fab
2020-03-12,A,W2,LS4,Fab,3,CPVT-HET,8007,20200312 P3 CS1 Cell A0004.oib,56.987,29.951,1.397,100.9159,2.5,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Fab
2020-03-12,A,W3,LS4,Fab,3,CPVT-HET,8007,20200312 P3 CS1 Cell A0004.oib,62.736,31.164,1.452,105.1594,2.5,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Fab
2020-03-12,A,W1,LS5,Fab,5,CPVT-HET,8007,20200312 P3 CS1 Cell A0005.oib,63.965,30.719,1.539,101.3058,1.6,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Fab
2020-03-12,A,W2,LS5,Fab,5,CPVT-HET,8007,20200312 P3 CS1 Cell A0005.oib,61.144,31.673,1.461,164.828,1.6,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Fab
2020-03-12,A,W3,LS5,Fab,5,CPVT-HET,8007,20200312 P3 CS1 Cell A0004.oib,64.916,30.214,1.474,106.848,1.6,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Fab
2020-03-12,A,W1,LS6,Fab,7,CPVT-HET,8007,20200312 P3 CS1 Cell A0006.oib,56.951,27.478,1.859,111.6234,0.95,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Fab
2020-03-12,A,W2,LS6,Fab,7,CPVT-HET,8007,20200312 P3 CS1 Cell A0006.oib,62.586,30.599,1.939,219.0269,0.95,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Fab
2020-03-12,A,W3,LS6,Fab,7,CPVT-HET,8007,20200312 P3 CS1 Cell A0006.oib,63.554,30.246,1.854,113.5551,0.95,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Fab
2020-03-12,A,W1,LS1,Control,0,CPVT-HET,8007,20200312 P3 CS2 Cell A0001.oib,95.203,41.635,1.666,99.8192,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-03-12,A,W2,LS1,Control,0,CPVT-HET,8007,20200312 P3 CS2 Cell A0001.oib,88.243,41.77,1.456,103.1062,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-03-12,A,W1,LS2,Control,0,CPVT-HET,8007,20200312 P3 CS2 Cell A0002.oib,89.496,40.821,1.419,110.7346,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-03-12,A,W1,LS4,cAMP,3,CPVT-HET,8007,20200312 P3 CS2 Cell A0004.oib,92.339,44.062,1.422,91.3204,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-03-12,A,W2,LS4,cAMP,3,CPVT-HET,8007,20200312 P3 CS2 Cell A0004.oib,98.388,44.717,1.408,93.2164,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-03-12,A,W1,LS5,cAMP,3,CPVT-HET,8007,20200312 P3 CS2 Cell A0005.oib,86.458,43.795,1.987,122.3654,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-03-12,A,W2,LS5,cAMP,3,CPVT-HET,8007,20200312 P3 CS2 Cell A0005.oib,81.839,41.368,1.938,122.4671,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-03-12,A,W1,LS6,cAMP,5,CPVT-HET,8007,20200312 P3 CS2 Cell A0006.oib,69.726,35.279,2.249,138.13,0.35,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-03-12,A,W2,LS6,cAMP,5,CPVT-HET,8007,20200312 P3 CS2 Cell A0006.oib,82.173,36.489,1.816,108.652,0.35,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-03-12,A,W3,LS6,cAMP,5,CPVT-HET,8007,20200312 P3 CS2 Cell A0006.oib,73.16,34.177,1.889,110.2847,0.35,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-03-12,A,W1,LS7,cAMP,5,CPVT-HET,8007,20200312 P3 CS2 Cell A0007.oib,66.434,32.23,2.388,138.4627,0.5,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-03-12,A,W2,LS7,cAMP,5,CPVT-HET,8007,20200312 P3 CS2 Cell A0007.oib,79.007,35.145,1.895,106.6548,0.5,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-03-12,A,W1,LS8,cAMP,7,CPVT-HET,8007,20200312 P3 CS2 Cell A0008.oib,72.963,34.405,1.768,104.2283,0.4,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-03-12,A,W2,LS8,cAMP,7,CPVT-HET,8007,20200312 P3 CS2 Cell A0008.oib,71.12,34.292,1.571,102.6018,0.4,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-03-12,A,W1,LS9,cAMP,7,CPVT-HET,8007,20200312 P3 CS2 Cell A0009.oib,76.244,34.179,1.833,111.3279,0.3,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-03-12,A,W2,LS9,cAMP,7,CPVT-HET,8007,20200312 P3 CS2 Cell A0009.oib,73.809,34.979,1.757,108.5064,0.3,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-03-12,A,W1,LS1,Control,0,CPVT-HET,8007,20200312 P3 CS4 Cell A0001.oib,110.516,52.002,1.892,117.2708,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS4,TRUE,cAMP
2020-03-12,A,W1,LS2,Control,0,CPVT-HET,8007,20200312 P3 CS4 Cell A0002.oib,129.966,55.696,2.004,122.1691,0.1,NA,NA,NA,NA,NA,NA,NA,P3 CS4,TRUE,cAMP
2020-03-12,A,W1,LS4,cAMP,3,CPVT-HET,8007,20200312 P3 CS4 Cell A0004.oib,116.444,52.415,1.863,106.5263,0.1,NA,NA,NA,NA,NA,NA,NA,P3 CS4,TRUE,cAMP
2020-03-12,A,W1,LS5,cAMP,3,CPVT-HET,8007,20200312 P3 CS4 Cell A0005.oib,121.951,54.855,2.104,114.5052,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS4,TRUE,cAMP
2020-03-12,A,W2,LS5,cAMP,3,CPVT-HET,8007,20200312 P3 CS4 Cell A0005.oib,87.919,42.282,1.687,121.6404,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS4,TRUE,cAMP
2020-03-12,A,W1,LS6,cAMP,5,CPVT-HET,8007,20200312 P3 CS4 Cell A0006.oib,76.42,36.689,2.131,128.3958,0.4,NA,NA,NA,NA,NA,NA,NA,P3 CS4,TRUE,cAMP
2020-03-12,A,W2,LS6,cAMP,5,CPVT-HET,8007,20200312 P3 CS4 Cell A0006.oib,81.553,36.422,2.304,181.9007,0.4,NA,NA,NA,NA,NA,NA,NA,P3 CS4,TRUE,cAMP
2020-03-12,A,W1,LS7,cAMP,5,CPVT-HET,8007,20200312 P3 CS4 Cell A0007.oib,67.627,33.145,2.131,134.8133,0.4,NA,NA,NA,NA,NA,NA,NA,P3 CS4,TRUE,cAMP
2020-03-12,A,W2,LS7,cAMP,5,CPVT-HET,8007,20200312 P3 CS4 Cell A0007.oib,76.864,35.707,2.213,121.8992,0.4,NA,NA,NA,NA,NA,NA,NA,P3 CS4,TRUE,cAMP
2020-03-12,A,W1,LS8,cAMP,7,CPVT-HET,8007,20200312 P3 CS4 Cell A0008.oib,62.339,29.551,1.991,110.6425,0.3,NA,NA,NA,NA,NA,NA,NA,P3 CS4,TRUE,cAMP
2020-03-12,A,W2,LS8,cAMP,7,CPVT-HET,8007,20200312 P3 CS4 Cell A0008.oib,64.806,32.913,1.976,123.3801,0.3,NA,NA,NA,NA,NA,NA,NA,P3 CS4,TRUE,cAMP
2020-03-12,A,W1,LS9,cAMP,7,CPVT-HET,8007,20200312 P3 CS4 Cell A0009.oib,63.643,32.542,2.009,129.532,0.4,NA,NA,NA,NA,NA,NA,NA,P3 CS4,TRUE,cAMP
2020-03-12,A,W2,LS9,cAMP,7,CPVT-HET,8007,20200312 P3 CS4 Cell A0009.oib,67.483,32.701,2.115,142.3027,0.4,NA,NA,NA,NA,NA,NA,NA,P3 CS4,TRUE,cAMP
2020-03-12,A,W1,LS1,Control,0,CPVT-HET,8007,20200312 P4 CS1 Cell A0001.oib,128.242,56.122,1.983,103.1209,0.15,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,Fab
2020-03-12,A,W2,LS1,Control,0,CPVT-HET,8007,20200312 P4 CS1 Cell A0001.oib,122.07,52.764,2.03,95.7842,0.15,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,Fab
2020-03-12,A,W1,LS2,Control,0,CPVT-HET,8007,20200312 P4 CS1 Cell A0002.oib,128.925,57.41,1.95,112.4042,0.2,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,Fab
2020-03-12,A,W1,LS4,Fab,3,CPVT-HET,8007,20200312 P4 CS1 Cell A0004.oib,81.696,39.463,1.427,104.8229,1.35,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,Fab
2020-03-12,A,W2,LS4,Fab,3,CPVT-HET,8007,20200312 P4 CS1 Cell A0004.oib,95.828,43.071,1.366,92.6936,1.35,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,Fab
2020-03-12,A,W3,LS4,Fab,3,CPVT-HET,8007,20200312 P4 CS1 Cell A0004.oib,80.682,39.614,1.339,139.5007,1.35,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,Fab
2020-03-12,A,W1,LS5,Fab,5,CPVT-HET,8007,20200312 P4 CS1 Cell A0005.oib,87.158,42.148,1.673,100.4449,0.95,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,Fab
2020-03-12,A,W2,LS5,Fab,5,CPVT-HET,8007,20200312 P4 CS1 Cell A0005.oib,82.679,41.656,1.798,84.1403,0.95,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,Fab
2020-03-12,A,W3,LS5,Fab,5,CPVT-HET,8007,20200312 P4 CS1 Cell A0005.oib,95.459,41.208,1.498,91.3042,0.95,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,Fab
2020-03-12,A,W1,LS6,Fab,7,CPVT-HET,8007,20200312 P4 CS1 Cell A0006.oib,79.363,38.569,1.98,84.485,0.7,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,Fab
2020-03-12,A,W2,LS6,Fab,7,CPVT-HET,8007,20200312 P4 CS1 Cell A0006.oib,109.5,48.098,2.172,103.3486,0.7,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,Fab
2020-03-12,A,W3,LS6,Fab,7,CPVT-HET,8007,20200312 P4 CS1 Cell A0006.oib,93.967,42.479,2.212,123.929,0.7,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,Fab
2020-03-12,A,W1,LS1,Control,0,CPVT-HET,8007,20200312 P4 CS2 Cell A0001.oib,134.38,62.842,2.264,105.2007,0.1,NA,NA,NA,NA,NA,NA,NA,P4 CS2,TRUE,Vehicle
2020-03-12,A,W1,LS2,Control,0,CPVT-HET,8007,20200312 P4 CS2 Cell A0002.oib,134.169,63.716,2.454,108.9078,0.15,NA,NA,NA,NA,NA,NA,NA,P4 CS2,TRUE,Vehicle
2020-03-12,A,W2,LS2,Control,0,CPVT-HET,8007,20200312 P4 CS2 Cell A0002.oib,138.771,66.251,2.448,112.8514,0.15,NA,NA,NA,NA,NA,NA,NA,P4 CS2,TRUE,Vehicle
2020-03-12,A,W1,LS4,Vehicle,3,CPVT-HET,8007,20200312 P4 CS2 Cell A0004.oib,128.347,63.957,2.136,106.7198,0.05,NA,NA,NA,NA,NA,NA,NA,P4 CS2,TRUE,Vehicle
2020-03-12,A,W1,LS5,Vehicle,3,CPVT-HET,8007,20200312 P4 CS2 Cell A0005.oib,132.5,64.59,2.201,101.7708,0.1,NA,NA,NA,NA,NA,NA,NA,P4 CS2,TRUE,Vehicle
2020-03-12,A,W2,LS5,Vehicle,3,CPVT-HET,8007,20200312 P4 CS2 Cell A0005.oib,138.564,63.298,2.105,95.2298,0.1,NA,NA,NA,NA,NA,NA,NA,P4 CS2,TRUE,Vehicle
2020-03-12,A,W1,LS6,Vehicle,5,CPVT-HET,8007,20200312 P4 CS2 Cell A0006.oib,135.305,65.617,2.151,95.6381,0.05,NA,NA,NA,NA,NA,NA,NA,P4 CS2,TRUE,Vehicle
2020-03-12,A,W1,LS7,Vehicle,5,CPVT-HET,8007,20200312 P4 CS2 Cell A0007.oib,139.79,69.717,2.337,108.6149,0.05,NA,NA,NA,NA,NA,NA,NA,P4 CS2,TRUE,Vehicle
2020-03-12,A,W1,LS8,Vehicle,7,CPVT-HET,8007,20200312 P4 CS2 Cell A0008.oib,142.689,66.291,2.227,107.6123,0.05,NA,NA,NA,NA,NA,NA,NA,P4 CS2,TRUE,Vehicle
2020-03-12,A,W1,LS9,Vehicle,7,CPVT-HET,8007,20200312 P4 CS2 Cell A0009.oib,129.799,66.256,2.177,105.57,0.05,NA,NA,NA,NA,NA,NA,NA,P4 CS2,TRUE,Vehicle
2020-05-23,A,W1,LS1,Control,0,CPVT-HET,8335,20200523 P1 CS1 Cell A0001.oib,120.18508,53.42417,1.99023,92.6349,0.15,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-23,A,W1,LS2,Control,0,CPVT-HET,8335,20200523 P1 CS1 Cell A0002.oib,108.84788,50.11066,1.77092,88.8315,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-23,A,W2,LS2,Control,0,CPVT-HET,8335,20200523 P1 CS1 Cell A0002.oib,132.84947,59.083,1.68228,73.5344,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-23,A,W1,LS4,cAMP,3,CPVT-HET,8335,20200523 P1 CS1 Cell A0004.oib,119.20121,53.32321,1.78156,93.1529,0.05,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-23,A,W1,LS5,cAMP,3,CPVT-HET,8335,20200523 P1 CS1 Cell A0005.oib,109.69927,50.91826,1.68653,91.1856,0.15,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-23,A,W2,LS5,cAMP,3,CPVT-HET,8335,20200523 P1 CS1 Cell A0005.oib,116.72382,54.11599,1.72775,94.0406,0.15,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-23,A,W1,LS6,cAMP,5,CPVT-HET,8335,20200523 P1 CS1 Cell A0006.oib,109.6797,50.7463,1.74402,88.9899,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-23,A,W2,LS7,cAMP,5,CPVT-HET,8335,20200523 P1 CS1 Cell A0007.oib,101.82294,47.69875,1.57843,88.2222,0.15,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-23,A,W1,LS8,cAMP,7,CPVT-HET,8335,20200523 P1 CS1 Cell A0008.oib,86.23597,40.10132,2.09984,118.3451,0.4,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-23,A,W1,LS9,cAMP,7,CPVT-HET,8335,20200523 P1 CS1 Cell A0009.oib,83.49824,38.74945,1.91144,101.3543,0.4,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-23,A,W2,LS9,cAMP,7,CPVT-HET,8335,20200523 P1 CS1 Cell A0009.oib,85.53,40.07558,2.21071,106.4923,0.4,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-23,A,W1,LS1,Control,0,CPVT-HET,8335,20200523 P2 CS1 Cell A0002.oib,87.75576,44.10989,1.55287,93.9338,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Vehicle
2020-05-23,A,W2,LS1,Control,0,CPVT-HET,8335,20200523 P2 CS1 Cell A0002.oib,87.89565,43.52676,1.4664,97.5826,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Vehicle
2020-05-23,A,W1,LS5,Vehicle,3,CPVT-HET,8335,20200523 P2 CS1 Cell A0005.oib,87.02355,39.85742,1.48005,90.3859,0.2,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Vehicle
2020-05-23,A,W1,LS6,Vehicle,5,CPVT-HET,8335,20200523 P2 CS1 Cell A0006.oib,94.38141,46.29189,1.31602,117.3512,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Vehicle
2020-05-23,A,W2,LS6,Vehicle,5,CPVT-HET,8335,20200523 P2 CS1 Cell A0006.oib,85.41578,40.49746,1.53778,100.2998,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Vehicle
2020-05-23,A,W1,LS7,Vehicle,5,CPVT-HET,8335,20200523 P2 CS1 Cell A0007.oib,96.03131,46.03089,1.32939,84.2295,0.05,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Vehicle
2020-05-23,A,W1,LS8,Vehicle,7,CPVT-HET,8335,20200523 P2 CS1 Cell A0008.oib,101.73028,48.59303,1.4128,92.0573,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Vehicle
2020-05-23,A,W1,LS9,Vehicle,7,CPVT-HET,8335,20200523 P2 CS1 Cell A0009.oib,79.27732,38.53494,1.47659,91.7579,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,Vehicle
2020-05-23,A,W1,LS1,Control,0,CPVT-HET,8335,20200523 P3 CS1 Cell A0001.oib,94.90116,44.76357,1.26318,100.3694,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-23,A,W1,LS2,Control,0,CPVT-HET,8335,20200523 P3 CS1 Cell A0002.oib,85.99073,41.19778,1.25195,92.3181,0.1,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-23,A,W1,LS4,cAMP,3,CPVT-HET,8335,20200523 P3 CS1 Cell A0004.oib,75.56104,36.28593,2.01273,146.1006,0.5,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-23,A,W2,LS4,cAMP,3,CPVT-HET,8335,20200523 P3 CS1 Cell A0004.oib,80.90998,37.34738,1.93695,109.7524,0.5,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-23,A,W1,LS5,cAMP,3,CPVT-HET,8335,20200523 P3 CS1 Cell A0005.oib,73.64253,36.3636,1.94181,104.5688,0.45,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-23,A,W2,LS5,cAMP,3,CPVT-HET,8335,20200523 P3 CS1 Cell A0005.oib,78.0018,37.7048,1.82433,113.1117,0.45,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-23,A,W1,LS6,cAMP,5,CPVT-HET,8335,20200523 P3 CS1 Cell A0006.oib,76.64571,37.8731,1.89197,145.1507,0.4,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-23,A,W2,LS6,cAMP,5,CPVT-HET,8335,20200523 P3 CS1 Cell A0006.oib,75.99312,35.25252,1.84984,109.8849,0.4,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-23,A,W1,LS7,cAMP,5,CPVT-HET,8335,20200523 P3 CS1 Cell A0007.oib,75.41588,36.69193,1.65308,102.3031,0.5,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-23,A,W2,LS7,cAMP,5,CPVT-HET,8335,20200523 P3 CS1 Cell A0007.oib,75.39308,35.83209,1.83148,119.2666,0.5,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-23,A,W1,LS8,cAMP,7,CPVT-HET,8335,20200523 P3 CS1 Cell A0008.oib,80.06173,37.20002,1.63036,103.7511,0.35,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-23,A,W2,LS8,cAMP,7,CPVT-HET,8335,20200523 P3 CS1 Cell A0008.oib,80.32684,37.62132,1.69636,110.6994,0.35,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-23,A,W1,LS9,cAMP,7,CPVT-HET,8335,20200523 P3 CS1 Cell A0009.oib,77.71931,37.12462,1.61498,102.3863,0.5,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-23,A,W2,LS9,cAMP,7,CPVT-HET,8335,20200523 P3 CS1 Cell A0009.oib,84.62976,37.77451,1.67003,111.2203,0.5,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
